id,dur,proto,sbytes,dbytes,label
76714,1.358355,tcp,750,682,0
76715,1.054786,tcp,750,682,0
76716,1.160287,tcp,750,682,0
76717,0,arp,46,0,0
76718,0,arp,46,0,0
76719,1.203585,tcp,750,682,0
76720,1.418427,tcp,836,682,0
76721,1.298298,tcp,774,682,0
76722,1.083216,tcp,774,682,0
76723,1.047911,tcp,774,682,0
76724,0.93842,tcp,774,682,0
76725,1.627234,tcp,860,768,0
76726,1.332266,tcp,786,682,0
76727,0.979961,tcp,786,682,0
76728,1.170734,tcp,786,682,0
76729,1.013064,tcp,786,682,0
76730,0.825895,tcp,786,682,0
76731,0.667391,tcp,798,682,0
76732,1.34403,tcp,884,682,0
76733,0.804139,tcp,798,682,0
76734,0.730211,tcp,798,682,0
76735,1.16887,tcp,798,682,0
76736,0.996797,tcp,572,682,0
76737,1.20683,tcp,572,682,0
76738,1.604259,tcp,570,682,0
76739,1.56651,tcp,570,682,0
76740,1.535807,tcp,570,682,0
76741,1.055128,tcp,632,682,0
76742,1.229545,tcp,632,682,0
76743,0,arp,46,0,0
76744,0,arp,46,0,0
76745,1.286533,tcp,632,682,0
76746,1.1088,tcp,632,682,0
76747,1.046504,tcp,632,682,0
76748,1.611982,tcp,718,682,0
76749,1.211366,tcp,632,682,0
76750,1.169168,tcp,632,682,0
76751,1.014126,tcp,632,682,0
76752,1.035275,tcp,632,682,0
76753,0.973357,tcp,632,682,0
76754,1.231377,tcp,718,682,0
76755,1.069896,tcp,632,682,0
76756,0.881871,tcp,632,682,0
76757,0.686591,tcp,632,682,0
76758,1.096177,tcp,17352,768,0
76759,1.119637,tcp,2616,682,0
76760,1.023478,tcp,1592,768,0
76761,1.052328,tcp,824,682,0
76762,0.955086,tcp,632,682,0
76763,0.000011,udp,2794,0,0
76764,0.942592,tcp,576,682,0
76765,0.937056,tcp,17352,768,0
76766,0.00001,udp,574,0,0
76767,0.000006,udp,364,0,0
76768,0.000009,udp,1908,0,0
76769,0.000005,udp,2076,0,0
76770,0.000006,udp,484,0,0
76771,0.000004,udp,264,0,0
76772,0.000004,udp,1298,0,0
76773,0.000007,udp,1064,0,0
76774,0.000005,udp,1630,0,0
76775,0.000011,udp,718,0,0
76776,0.000004,udp,1118,0,0
76777,0.00001,udp,2156,0,0
76778,0.00001,udp,734,0,0
76779,0.00001,udp,1154,0,0
76780,0.00001,udp,916,0,0
76781,0.000002,udp,326,0,0
76782,0.000006,udp,2334,0,0
76783,0.000009,udp,2804,0,0
76784,0.000007,udp,286,0,0
76785,0.000011,udp,1682,0,0
76786,0.000004,udp,1938,0,0
76787,0.000007,udp,1572,0,0
76788,0.00001,udp,1558,0,0
76789,0.000011,udp,1540,0,0
76790,0.000011,udp,1630,0,0
76791,0.000011,udp,2102,0,0
76792,0.00001,udp,984,0,0
76793,0.000006,udp,310,0,0
76794,0.000004,udp,912,0,0
76795,0.000011,udp,992,0,0
76796,0.00001,udp,1670,0,0
76797,0.000006,udp,1116,0,0
76798,0.000009,udp,788,0,0
76799,0.000004,udp,2342,0,0
76800,0.679873,tcp,588,682,0
76801,0.624861,tcp,696,682,0
76802,0.45299,tcp,588,682,0
76803,0.461109,tcp,760,682,0
76804,0.475125,tcp,760,682,0
76805,0.379892,tcp,696,682,0
76806,0.649002,tcp,696,682,0
76807,0.363067,tcp,586,682,0
76808,0,arp,46,0,0
76809,0,arp,46,0,0
76810,0,arp,46,0,0
76811,0,arp,46,0,0
76812,0.659303,tcp,534,354,0
76813,0.467878,tcp,534,268,0
76814,0.832374,tcp,534,354,0
76815,0.396287,tcp,534,268,0
76816,0.76595,tcp,534,268,0
76817,0.413822,tcp,534,268,0
76818,0.404166,tcp,534,268,0
76819,0.488035,tcp,534,268,0
76820,0.460458,tcp,534,268,0
76821,0.488035,tcp,534,268,0
76822,0.566404,tcp,534,354,0
76823,0.657864,tcp,534,268,0
76824,0.55798,tcp,534,354,0
76825,0.512819,tcp,534,268,0
76826,0.670906,tcp,534,354,0
76827,0.507264,tcp,534,268,0
76828,0.507264,tcp,534,268,0
76829,0.532584,tcp,534,268,0
76830,0.464287,tcp,534,268,0
76831,0.559137,tcp,534,268,0
76832,0.559137,tcp,534,268,0
76833,0.410266,tcp,534,268,0
76834,0.746846,tcp,534,268,0
76835,1.102773,tcp,534,354,0
76836,0.428864,tcp,534,268,0
76837,0.804389,tcp,534,354,0
76838,0.398263,tcp,534,268,0
76839,0.630844,tcp,534,354,0
76840,0.368841,tcp,534,268,0
76841,0.572303,tcp,534,354,0
76842,0.572303,tcp,534,354,0
76843,0.6883,tcp,534,268,0
76844,0.566039,tcp,534,354,0
76845,0.6883,tcp,534,268,0
76846,0.327365,tcp,534,268,0
76847,0.389603,tcp,534,268,0
76848,0.389603,tcp,534,268,0
76849,0.630457,tcp,534,354,0
76850,0.389603,tcp,534,268,0
76851,1.182659,tcp,534,354,0
76852,0.642245,tcp,534,268,0
76853,0.670109,tcp,534,354,0
76854,0.670109,tcp,534,354,0
76855,0.670109,tcp,534,354,0
76856,0.41381,tcp,534,268,0
76857,0.699537,tcp,534,354,0
76858,0.356252,tcp,534,268,0
76859,0.940595,tcp,534,354,0
76860,0.571072,tcp,534,268,0
76861,0.535437,tcp,588,268,0
76862,0.427653,tcp,588,268,0
76863,0.756757,tcp,534,354,0
76864,0.427653,tcp,588,268,0
76865,0.524515,tcp,588,268,0
76866,0.519177,tcp,588,268,0
76867,1.330982,tcp,534,354,0
76868,0.820374,tcp,588,354,0
76869,0.442515,tcp,588,268,0
76870,0.57715,tcp,588,268,0
76871,0.544076,tcp,588,268,0
76872,0.687084,tcp,534,268,0
76873,0.546887,tcp,588,268,0
76874,1.240305,tcp,534,354,0
76875,0.564835,tcp,588,268,0
76876,0.601051,tcp,534,268,0
76877,0.937322,tcp,588,268,0
76878,0.711033,tcp,534,354,0
76879,0.719254,tcp,588,354,0
76880,0.575879,tcp,534,268,0
76881,0.488782,tcp,588,268,0
76882,1.56091,tcp,588,354,0
76883,1.319016,tcp,534,354,0
76884,1.160116,tcp,534,354,0
76885,0.651971,tcp,534,268,0
76886,0.84698,tcp,588,268,0
76887,0.557887,tcp,588,268,0
76888,0.637337,tcp,534,268,0
76889,0.639036,tcp,534,268,0
76890,0.552194,tcp,588,268,0
76891,0.643256,tcp,588,268,0
76892,0.706392,tcp,534,268,0
76893,0.670694,tcp,588,268,0
76894,0.444401,tcp,588,268,0
76895,0.792288,tcp,588,354,0
76896,0.807515,tcp,534,268,0
76897,0,arp,46,0,0
76898,0,arp,46,0,0
76899,0.792247,tcp,534,354,0
76900,1.132616,tcp,588,354,0
76901,1.16556,tcp,534,354,0
76902,0.747948,tcp,534,354,0
76903,0.826896,tcp,588,354,0
76904,0.680062,tcp,534,354,0
76905,1.015724,tcp,588,354,0
76906,1.098931,tcp,588,354,0
76907,0.674368,tcp,534,268,0
76908,0.536861,tcp,534,268,0
76909,0.547635,tcp,534,268,0
76910,0.544092,tcp,588,268,0
76911,0.525589,tcp,588,268,0
76912,0.370464,tcp,534,268,0
76913,0.775163,tcp,534,268,0
76914,1.064395,tcp,534,268,0
76915,0.783153,tcp,534,268,0
76916,0.936759,tcp,534,268,0
76917,0.749121,tcp,534,268,0
76918,0.951414,tcp,534,268,0
76919,0.562959,tcp,534,268,0
76920,0.609265,tcp,534,268,0
76921,0.68378,tcp,534,268,0
76922,0.694689,tcp,534,268,0
76923,0.727523,tcp,534,268,0
76924,0.657534,tcp,534,268,0
76925,1.204405,tcp,534,354,0
76926,1.005552,tcp,588,354,0
76927,0.829781,tcp,534,354,0
76928,0.829781,tcp,534,354,0
76929,0.829781,tcp,534,354,0
76930,1.408832,tcp,534,354,0
76931,1.408832,tcp,534,354,0
76932,0.546838,tcp,588,268,0
76933,0.949509,tcp,534,268,0
76934,0.949509,tcp,534,268,0
76935,0.611434,tcp,534,268,0
76936,0.611434,tcp,534,268,0
76937,0.933426,tcp,534,354,0
76938,0.77125,tcp,534,268,0
76939,0.497068,tcp,534,268,0
76940,0.661887,tcp,534,268,0
76941,0.563689,tcp,534,268,0
76942,0.505668,tcp,534,268,0
76943,0.56174,tcp,534,268,0
76944,0.950192,tcp,534,354,0
76945,0.493552,tcp,534,268,0
76946,0.525273,tcp,588,268,0
76947,0.465516,tcp,588,268,0
76948,0.633076,tcp,588,354,0
76949,0.633076,tcp,588,354,0
76950,0.583517,tcp,534,268,0
76951,0.633257,tcp,534,354,0
76952,0.566335,tcp,588,354,0
76953,0.531825,tcp,534,268,0
76954,0.382696,tcp,588,268,0
76955,0.341714,tcp,588,268,0
76956,0.361702,tcp,534,268,0
76957,0.568459,tcp,588,354,0
76958,0.298373,tcp,534,268,0
76959,0.367158,tcp,588,268,0
76960,0.479303,tcp,534,268,0
76961,0.287705,tcp,534,268,0
76962,0.287705,tcp,534,268,0
76963,0.406228,tcp,534,268,0
76964,0.352624,tcp,588,268,0
76965,0.287981,tcp,588,268,0
76966,0.255592,tcp,534,268,0
76967,0.349873,tcp,588,268,0
76968,0.503245,tcp,534,354,0
76969,0.293394,tcp,588,268,0
76970,0.256163,tcp,534,268,0
76971,0.47906,tcp,534,268,0
76972,0.277692,tcp,588,268,0
76973,0.414433,tcp,534,268,0
76974,0.578077,tcp,534,268,0
76975,0.264742,tcp,534,268,0
76976,0.307799,tcp,534,268,0
76977,0.745608,tcp,534,354,0
76978,0.471705,tcp,534,268,0
76979,0.350842,tcp,534,268,0
76980,0.645432,tcp,534,268,0
76981,1.460736,tcp,774,556,0
76982,14.434069,tcp,337370,2226,0
76983,1.380081,tcp,534,354,0
76984,4.351154,tcp,534,268,0
76985,0,arp,46,0,0
76986,0,arp,46,0,0
76987,0.000037,udp,2952,0,0
76988,0.000005,udp,2156,0,0
76989,0.000004,udp,658,0,0
76990,3.264183,tcp,534,354,0
76991,0.000011,udp,2020,0,0
76992,0.000005,udp,1356,0,0
76993,0.000002,udp,566,0,0
76994,0.000005,udp,1400,0,0
76995,0.000009,udp,512,0,0
76996,0.000011,udp,1642,0,0
76997,0.000012,udp,1934,0,0
76998,0.000006,udp,1520,0,0
76999,0.000011,udp,1688,0,0
77000,0.000006,udp,2076,0,0
77001,0.392724,tcp,534,268,0
77002,0.000007,udp,820,0,0
77003,0.000011,udp,1060,0,0
77004,0.000005,udp,1322,0,0
77005,13.948063,tcp,337933,2312,0
77006,0.000011,udp,1808,0,0
77007,0.647656,tcp,534,268,0
77008,1.012299,tcp,534,354,0
77009,0.000005,udp,2084,0,0
77010,3.923232,tcp,534,354,0
77011,1.028291,tcp,534,354,0
77012,2.238619,tcp,22026,764,0
77013,1.132769,tcp,534,354,0
77014,1.037525,tcp,534,354,0
77015,2.323969,tcp,21518,850,0
77016,0.982695,tcp,534,268,0
77017,0.510336,tcp,534,268,0
77018,1.775413,tcp,21818,642,0
77019,0.881812,tcp,534,268,0
77020,0.590396,tcp,534,268,0
77021,1.186608,tcp,534,354,0
77022,2.143895,tcp,21850,728,0
77023,0.609948,tcp,534,268,0
77024,2.216408,tcp,21898,642,0
77025,0.95758,tcp,534,354,0
77026,0.95758,tcp,534,354,0
77027,2.960457,tcp,2366,728,0
77028,1.376349,tcp,534,354,0
77029,0.855394,tcp,534,354,0
77030,1.909486,tcp,2180,642,0
77031,2.210477,tcp,534,354,0
77032,1.401442,tcp,2036,678,0
77033,0.905543,tcp,534,268,0
77034,0.905543,tcp,534,268,0
77035,1.441274,tcp,2166,642,0
77036,0.614689,tcp,534,268,0
77037,0.700498,tcp,534,354,0
77038,0.595788,tcp,534,268,0
77039,0.595788,tcp,534,268,0
77040,0.595788,tcp,534,268,0
77041,0.717453,tcp,534,354,0
77042,0.717453,tcp,534,354,0
77043,0.717453,tcp,534,354,0
77044,2.582355,tcp,1068,556,0
77045,0.919548,tcp,534,268,0
77046,0.66054,tcp,534,268,0
77047,0.757106,tcp,534,268,0
77048,1.623396,tcp,862,764,0
77049,0.797725,tcp,534,354,0
77050,1.143684,tcp,970,556,0
77051,0.621234,tcp,534,354,0
77052,0.624954,tcp,534,268,0
77053,0.990981,tcp,534,354,0
77054,0.701843,tcp,534,268,0
77055,1.068025,tcp,846,678,0
77056,1.688523,tcp,916,728,0
77057,0.933926,tcp,534,354,0
77058,1.06251,tcp,534,354,0
77059,1.423922,tcp,784,678,0
77060,0,arp,46,0,0
77061,0,arp,46,0,0
77062,1.158461,tcp,534,354,0
77063,0.68913,tcp,534,354,0
77064,1.034978,tcp,904,556,0
77065,0.94301,tcp,534,354,0
77066,0.589923,tcp,534,268,0
77067,0.67548,tcp,534,268,0
77068,0.646595,tcp,534,268,0
77069,0.53812,tcp,534,268,0
77070,0.536453,tcp,534,268,0
77071,0.535718,tcp,534,268,0
77072,0.814629,tcp,534,268,0
77073,0.559609,tcp,534,268,0
77074,0.452132,tcp,534,268,0
77075,0.667659,tcp,534,268,0
77076,0.515849,tcp,534,268,0
77077,0.744463,tcp,534,354,0
77078,0.744463,tcp,534,354,0
77079,0.466053,tcp,534,268,0
77080,0.531119,tcp,534,268,0
77081,0.412486,tcp,534,268,0
77082,0.629808,tcp,534,268,0
77083,0.593889,tcp,534,268,0
77084,0.472909,tcp,534,268,0
77085,0.63642,tcp,534,268,0
77086,0.640931,tcp,534,354,0
77087,0.691135,tcp,534,354,0
77088,0.680445,tcp,534,354,0
77089,0.777014,tcp,534,354,0
77090,1.237688,tcp,694,354,0
77091,0.457517,tcp,534,268,0
77092,0.399984,tcp,534,268,0
77093,0.975069,tcp,534,354,0
77094,0.657077,tcp,534,268,0
77095,0.485464,tcp,534,268,0
77096,0.56024,tcp,534,268,0
77097,0.45612,tcp,534,268,0
77098,0.45612,tcp,534,268,0
77099,0.824813,tcp,534,268,0
77100,0.649889,tcp,534,268,0
77101,0.49994,tcp,534,268,0
77102,0.963155,tcp,534,268,0
77103,0.777193,tcp,534,268,0
77104,1.266887,tcp,534,354,0
77105,0.618818,tcp,534,268,0
77106,0.541378,tcp,534,268,0
77107,0.504395,tcp,534,268,0
77108,0.667079,tcp,534,268,0
77109,0.699127,tcp,534,268,0
77110,0.708322,tcp,534,268,0
77111,0.681746,tcp,534,268,0
77112,0.62698,tcp,534,268,0
77113,0.465541,tcp,534,268,0
77114,0.541514,tcp,534,268,0
77115,0.620114,tcp,534,268,0
77116,0.645192,tcp,534,354,0
77117,0.360722,tcp,534,268,0
77118,0.645192,tcp,534,354,0
77119,31.300133,tcp,1068,536,0
77120,31.300133,tcp,1068,536,0
77121,31.300133,tcp,1068,536,0
77122,0,arp,46,0,0
77123,0,arp,46,0,0
77124,0.842104,tcp,508,268,0
77125,0.538414,tcp,534,268,0
77126,0.398768,tcp,534,268,0
77127,0.660853,tcp,534,268,0
77128,0.352437,tcp,534,268,0
77129,0.628924,tcp,534,268,0
77130,0.885838,tcp,950,354,0
77131,0.473641,tcp,950,268,0
77132,0.618209,tcp,534,354,0
77133,0.414375,tcp,758,268,0
77134,0.41536,tcp,534,268,0
77135,0.441687,tcp,534,268,0
77136,0.568137,tcp,534,354,0
77137,0.488854,tcp,534,268,0
77138,0.667947,tcp,758,268,0
77139,0.400264,tcp,534,268,0
77140,0.400264,tcp,534,268,0
77141,0.439497,tcp,534,268,0
77142,0.423465,tcp,534,268,0
77143,0.584579,tcp,534,354,0
77144,0.531624,tcp,534,354,0
77145,0.258929,tcp,534,268,0
77146,0.557456,tcp,534,354,0
77147,0.24408,tcp,534,268,0
77148,0.529293,tcp,534,268,0
77149,0.24408,tcp,534,268,0
77150,0.420579,tcp,534,268,0
77151,0.231485,tcp,534,268,0
77152,0.530438,tcp,534,354,0
77153,0.530438,tcp,534,354,0
77154,0.27967,tcp,534,268,0
77155,0.363805,tcp,534,268,0
77156,0.094569,udp,178,0,0
77157,0.094569,udp,178,0,0
77158,0,arp,46,0,0
77159,0,arp,46,0,0
77161,0,arp,46,0,0
77162,0.991528,tcp,6076,678,0
77163,1.167516,tcp,6038,678,0
77164,0.783787,tcp,6054,556,0
77165,0.943102,tcp,5936,678,0
77166,0.807763,tcp,6022,556,0
77167,0.951388,tcp,6096,642,0
77168,0.951388,tcp,6096,642,0
77169,0.819908,tcp,6038,556,0
77170,0.901126,tcp,5962,678,0
77171,0.857054,tcp,6174,556,0
77172,0.948026,tcp,5994,678,0
77173,1.028787,tcp,6114,642,0
77174,0.935016,tcp,6114,556,0
77175,1.169015,tcp,6154,556,0
77176,1.169015,tcp,6154,556,0
77177,1.342746,tcp,6162,642,0
77178,1.342746,tcp,6162,642,0
77179,1.027455,tcp,5988,678,0
77180,0.905779,tcp,6064,556,0
77181,1.206722,tcp,6140,678,0
77182,1.150799,tcp,6094,678,0
77183,0,arp,46,0,0
77184,0,arp,46,0,0
77185,1.22083,tcp,6202,642,0
77186,0.765731,tcp,3426,556,0
77187,1.192496,tcp,3352,764,0
77188,0.793967,tcp,3336,678,0
77189,1.059877,tcp,3538,556,0
77190,1.120856,tcp,3440,642,0
77191,1.119894,tcp,3348,678,0
77192,0.872566,tcp,3446,556,0
77193,1.039914,tcp,3326,764,0
77194,1.062506,tcp,3446,642,0
77195,1.090524,tcp,3468,642,0
77196,0.792533,tcp,3428,556,0
77197,0.792533,tcp,3428,556,0
77198,0.989131,tcp,3284,678,0
77199,1.078458,tcp,3430,642,0
77200,1.352836,tcp,3572,642,0
77201,1.352836,tcp,3572,642,0
77202,0.913416,tcp,3486,556,0
77203,0.644848,tcp,3302,678,0
77204,0.878792,tcp,3324,678,0
77205,0.844299,tcp,3448,556,0
77206,1.137582,tcp,3430,556,0
77207,0.743328,tcp,3338,678,0
77208,0.743328,tcp,3338,678,0
77209,0.846854,tcp,2190,556,0
77210,0.689806,tcp,2044,678,0
77211,0.934689,tcp,2024,678,0
77212,0.891756,tcp,2200,556,0
77213,0.891756,tcp,2200,556,0
77214,0.857195,tcp,2058,678,0
77215,1.174235,tcp,2176,556,0
77216,0.786039,tcp,2146,556,0
77217,0.952113,tcp,2060,764,0
77218,0.952113,tcp,2060,764,0
77219,0.846268,tcp,2164,556,0
77220,0.724836,tcp,2178,556,0
77221,1.119904,tcp,2072,764,0
77222,0.810718,tcp,2022,678,0
77223,1.163813,tcp,2044,678,0
77224,0.873306,tcp,2040,678,0
77225,1.93444,tcp,2178,556,0
77226,0.843308,tcp,2070,678,0
77227,1.217045,tcp,2204,642,0
77228,0.923115,tcp,2144,556,0
77229,0.687128,tcp,2066,678,0
77230,0.751861,tcp,1402,678,0
77231,0.970026,tcp,1528,556,0
77232,0.897414,tcp,1410,678,0
77233,1.347867,tcp,1408,764,0
77234,0.717897,tcp,1392,678,0
77235,0.682965,tcp,1406,678,0
77236,0.748224,tcp,1420,678,0
77237,0.745645,tcp,1538,556,0
77238,0.737929,tcp,1550,556,0
77239,0.942226,tcp,1522,556,0
77240,1.121646,tcp,1400,678,0
77241,0.850464,tcp,1392,678,0
77242,0.80743,tcp,1520,556,0
77243,0,arp,46,0,0
77244,0,arp,46,0,0
77245,1.367898,tcp,1528,642,0
77246,0.74062,tcp,1564,556,0
77247,1.242694,tcp,1562,556,0
77248,0.92826,tcp,1526,556,0
77249,0.92826,tcp,1526,556,0
77250,0.789925,tcp,1402,678,0
77251,0.967664,tcp,1422,678,0
77252,1.166547,tcp,1548,642,0
77253,1.166547,tcp,1548,642,0
77254,0.739073,tcp,1096,678,0
77255,1.074791,tcp,1102,678,0
77256,1.082996,tcp,1086,678,0
77257,0.866497,tcp,1214,556,0
77258,0.866497,tcp,1214,556,0
77259,1.169863,tcp,1096,678,0
77260,1.169863,tcp,1096,678,0
77261,1.419148,tcp,1106,678,0
77262,0.709686,tcp,1222,556,0
77263,1.076893,tcp,1202,642,0
77264,0.930097,tcp,1218,556,0
77265,1.283697,tcp,1202,556,0
77266,1.152803,tcp,1198,556,0
77267,1.152803,tcp,1198,556,0
77268,0.834252,tcp,1202,556,0
77269,0.661494,tcp,1126,678,0
77270,1.006905,tcp,1218,556,0
77271,0.728109,tcp,1082,678,0
77272,1.015014,tcp,1210,556,0
77273,1.512994,tcp,1032,764,0
77274,0.99838,tcp,1058,556,0
77275,1.042366,tcp,944,764,0
77276,0.829474,tcp,932,678,0
77277,0.95483,tcp,1056,642,0
77278,0.888459,tcp,934,678,0
77279,0.888459,tcp,934,678,0
77280,0.680032,tcp,930,678,0
77281,0.680032,tcp,930,678,0
77282,0.671203,tcp,1046,556,0
77283,0.684497,tcp,1050,556,0
77284,1.011875,tcp,1008,678,0
77285,0.684497,tcp,1050,556,0
77286,0.998855,tcp,1046,642,0
77287,0.998855,tcp,1046,642,0
77288,0.943399,tcp,1064,556,0
77289,0.573217,tcp,926,678,0
77290,0.854021,tcp,1062,556,0
77291,1.06628,tcp,1020,678,0
77292,1.0954,tcp,938,678,0
77293,1.422938,tcp,1072,642,0
77294,1.27053,tcp,932,764,0
77295,1.428614,tcp,934,678,0
77296,0.000005,udp,1064,0,0
77297,0.000005,udp,1064,0,0
77298,0.000008,udp,1064,0,0
77299,1.170968,tcp,1072,556,0
77300,1.170968,tcp,1072,556,0
77301,0.000002,udp,1064,0,0
77302,0.795044,tcp,970,556,0
77303,0.000012,udp,1098,0,0
77304,0.675025,tcp,838,678,0
77305,1.137555,tcp,978,642,0
77306,0,arp,46,0,0
77307,0,arp,46,0,0
77308,0.000002,udp,1098,0,0
77309,0.000009,udp,1098,0,0
77310,1.002288,tcp,980,642,0
77311,1.048403,tcp,940,678,0
77312,0.920491,tcp,982,556,0
77313,0.920491,tcp,982,556,0
77314,0.000009,udp,1098,0,0
77315,0.000012,udp,1098,0,0
77316,0.000011,udp,1098,0,0
77317,0.000011,udp,1098,0,0
77318,0.828583,tcp,970,556,0
77319,0.722634,tcp,848,678,0
77320,1.130178,tcp,982,556,0
77321,1.130178,tcp,982,556,0
77322,0.763515,tcp,970,556,0
77323,0.608299,tcp,852,678,0
77324,0.782517,tcp,850,678,0
77325,0.770138,tcp,978,556,0
77326,0.915147,tcp,974,556,0
77327,1.116718,tcp,978,642,0
77328,0.927908,tcp,976,556,0
77329,0.568574,tcp,980,556,0
77330,0.904562,tcp,854,764,0
77331,0.877218,tcp,810,678,0
77332,0.94827,tcp,940,556,0
77333,0.916295,tcp,814,678,0
77334,0.916295,tcp,814,678,0
77335,0.713835,tcp,810,678,0
77336,0.947279,tcp,812,678,0
77337,1.517387,tcp,816,764,0
77338,1.35739,tcp,936,642,0
77339,1.166949,tcp,812,678,0
77340,1.166949,tcp,812,678,0
77341,1.096079,tcp,936,556,0
77342,1.044446,tcp,816,678,0
77343,0.929199,tcp,936,556,0
77344,0.929199,tcp,936,556,0
77345,1.202114,tcp,936,556,0
77346,1.16479,tcp,936,642,0
77347,1.175212,tcp,896,678,0
77348,0.769445,tcp,810,678,0
77349,0.769445,tcp,810,678,0
77350,0.824945,tcp,938,556,0
77351,0.959159,tcp,916,642,0
77352,0.58947,tcp,912,556,0
77353,0.718729,tcp,792,678,0
77354,0.73946,tcp,792,678,0
77355,0.882991,tcp,914,556,0
77356,0.856571,tcp,914,642,0
77357,0.994461,tcp,912,728,0
77358,1.043822,tcp,1006,556,0
77359,1.290392,tcp,882,764,0
77360,1.028339,tcp,914,642,0
77361,1.028339,tcp,914,642,0
77362,0.956148,tcp,916,642,0
77363,0.64478,tcp,920,556,0
77364,0.987985,tcp,792,764,0
77365,0.63958,tcp,914,556,0
77366,0.989693,tcp,794,764,0
77367,0.845339,tcp,1000,556,0
77368,0,arp,46,0,0
77369,0,arp,46,0,0
77370,0.923392,tcp,918,642,0
77371,1.063569,tcp,798,678,0
77372,0.845364,tcp,784,678,0
77373,1.099509,tcp,906,556,0
77374,0.871564,tcp,904,556,0
77375,1.015938,tcp,906,642,0
77376,1.015938,tcp,906,642,0
77377,0.758872,tcp,904,556,0
77378,0.905069,tcp,782,678,0
77379,1.406464,tcp,782,764,0
77380,1.740797,tcp,68216,1026,0
77381,1.435203,tcp,990,642,0
77382,1.588999,tcp,68214,1026,0
77383,1.583096,tcp,68216,1026,0
77384,2.27843,tcp,782,850,0
77385,1.377228,tcp,68216,1026,0
77386,0.791026,tcp,782,678,0
77387,0.791026,tcp,782,678,0
77388,1.285898,tcp,68216,1026,0
77389,1.119097,tcp,782,678,0
77390,0.909909,tcp,782,678,0
77391,0.909909,tcp,782,678,0
77392,0.878998,tcp,784,764,0
77393,1.464483,tcp,68216,1026,0
77394,1.315342,tcp,68216,1026,0
77395,1.277293,tcp,68214,1026,0
77396,0.587256,tcp,786,678,0
77397,0.826906,tcp,904,642,0
77398,0.778269,tcp,784,764,0
77399,0.729515,tcp,586,682,0
77400,0.740272,tcp,784,678,0
77401,0.000011,udp,1064,0,0
77402,0,arp,46,0,0
77403,0,arp,46,0,0
77404,0.000004,udp,1064,0,0
77405,0.00001,udp,1290,0,0
77406,0,arp,46,0,0
77407,0,arp,46,0,0
77408,1.06019,tcp,998,694,0
77409,0,arp,46,0,0
77410,0,arp,46,0,0
77411,0.000011,udp,1064,0,0
77412,0,arp,46,0,0
77413,0,arp,46,0,0
77414,0.000007,udp,1290,0,0
77415,17.556616,udp,2128,0,0
77416,0.000005,udp,1098,0,0
77417,0.000007,udp,1064,0,0
77418,0.000011,udp,1066,0,0
77419,0.000012,udp,1064,0,0
77420,11.958102,udp,2130,0,0
77421,0.000006,udp,1064,0,0
77422,12.45212,udp,2290,0,0
77423,0.000008,udp,1064,0,0
77424,0.000011,udp,1066,0,0
77425,0.00001,udp,1162,0,0
77426,0.000005,udp,1066,0,0
77427,0.00001,udp,1064,0,0
77428,12.12178,udp,2130,0,0
77429,16.528229,udp,2130,0,0
77430,0.000005,udp,1066,0,0
77431,0.00001,udp,1066,0,0
77432,0.000007,udp,1066,0,0
77433,0.00001,udp,1066,0,0
77434,0.000011,udp,1066,0,0
77435,0.000011,udp,1066,0,0
77436,0.000005,udp,1066,0,0
77437,0.000011,udp,1064,0,0
77438,0.000008,udp,1066,0,0
77439,0.000011,udp,1066,0,0
77440,0.000006,udp,1066,0,0
77441,0.000009,udp,1066,0,0
77442,0.00001,udp,1066,0,0
77443,0.000015,udp,1066,0,0
77444,0.00001,udp,1066,0,0
77445,0.000002,udp,1066,0,0
77446,0.00001,udp,1064,0,0
77447,0.00001,udp,1064,0,0
77448,0.000006,udp,1066,0,0
77449,0.000007,udp,1066,0,0
77450,0.000007,udp,1066,0,0
77451,0.00001,udp,1066,0,0
77452,0.000007,udp,1066,0,0
77453,0.000006,udp,1066,0,0
77454,0.000011,udp,1066,0,0
77455,0.000011,udp,1066,0,0
77456,0.000011,udp,1064,0,0
77457,0.000005,udp,1066,0,0
77458,0.000005,udp,1066,0,0
77459,0.00001,udp,1066,0,0
77460,0.00001,udp,1064,0,0
77461,0.000011,udp,1064,0,0
77462,0.000002,udp,1066,0,0
77463,0.00001,udp,1064,0,0
77464,0.000011,udp,1066,0,0
77465,0.000008,udp,1064,0,0
77466,0.00001,udp,1064,0,0
77467,0.000011,udp,1066,0,0
77468,0.000011,udp,1064,0,0
77469,0.000009,udp,1064,0,0
77470,0.000006,udp,1066,0,0
77471,0.000011,udp,1064,0,0
77472,0.000006,udp,1064,0,0
77473,0.000011,udp,1064,0,0
77474,0.000008,udp,1064,0,0
77475,0.00001,udp,1066,0,0
77476,0.000013,udp,1064,0,0
77477,0.000011,udp,1064,0,0
77478,0.000002,udp,1066,0,0
77479,10.32314,udp,2128,0,0
77480,0.000011,udp,1064,0,0
77481,0.000006,udp,1064,0,0
77482,0.000011,udp,1064,0,0
77483,0.000011,udp,1064,0,0
77484,0.000005,udp,1064,0,0
77485,0.000002,udp,1064,0,0
77486,0.00001,udp,1064,0,0
77487,0.000007,udp,1064,0,0
77488,0.000006,udp,1064,0,0
77489,0.000005,udp,1064,0,0
77490,0.000012,udp,1064,0,0
